curveY,curveX,end point?,Place Count,place id,Rank,startY
38.015830044,56.282379747,伪,53,27,1,70
53.573942287,71.684493671,伪,41,147,4,54
25.639000060,-65.873443038,伪,53,8,1,70
42.350997044,157.588860759,伪,40,209,5,47
46.974448522,90.402632911,伪,40,196,5,47
-27.368392004,12.949936709,伪,30,555,15,-54
-5.799999439,145.538278481,伪,33,373,10,-5.8
-31.423365663,11.360987342,伪,39,251,6,38
-5.799615180,154.158645570,伪,33,395,10,-5.8
10.459013031,126.692860759,伪,39,297,7,28.5
53.019151598,68.311012658,伪,41,148,4,54
8.634014801,-25.145177215,伪,39,242,6,38
37.999897322,125.212582278,伪,39,242,6,38
53.892860179,103.955354430,伪,41,175,4,54
26.852051178,41.577443038,伪,53,19,1,70
36.130005086,164.981645570,伪,39,258,6,38
17.363015934,-28.993417722,伪,40,196,5,47
-34.618757137,16.141392405,伪,31,495,13,-37.5
-11.032934322,147.531443038,伪,31,496,13,-37.5
60.499544945,112.579810127,伪,42,108,3,60.5
33.716423057,2.133772152,伪,39,298,8,18
-4.031470972,50.109050633,伪,33,412,11,-17.5
6.461002866,-25.824734177,伪,39,318,8,18
15.600021276,-28.558860759,伪,53,22,1,70
17.159999975,-69.605063291,伪,30,512,14,-46.5
28.499226784,113.098810127,伪,39,281,7,28.5
17.066042867,127.592101266,伪,33,398,10,-5.8
9.733088885,126.197620253,伪,39,293,7,28.5
9.845999990,-71.437341772,伪,30,574,16,-60
16.629047939,132.041012658,伪,39,252,6,38
43.230415053,56.819189873,伪,40,186,5,47
60.499418272,141.313253165,伪,42,125,3,60.5
-46.499980067,138.072911392,伪,30,519,14,-46.5
17.875456148,134.628253165,伪,40,209,5,47
4.860000206,-48.627873418,伪,43,78,2,65.5
-4.759096271,165.113620253,伪,33,401,10,-5.8
57.652771002,53.251746835,伪,53,5,1,70
-43.098819107,67.838683544,伪,30,549,15,-54
15.737804033,123.877860759,伪,53,47,1,70
5.678574374,43.654835443,伪,32,443,12,-28
17.299992164,134.780050633,伪,42,134,3,60.5
25.339467894,19.708810127,伪,33,376,10,-5.8
16.515505954,126.516544304,伪,35,365,9,6
14.634999324,-51.080493671,伪,30,571,16,-60
9.378332958,28.429721519,伪,30,546,15,-54
13.872126669,142.440063291,伪,35,365,9,6
26.680720452,160.004430380,伪,39,294,7,28.5
18.001125651,145.321987342,伪,39,327,8,18
19.869114475,-20.778531646,伪,40,191,5,47
6.000000027,159.855974684,伪,35,349,9,6
-5.799999889,152.511139241,伪,33,372,10,-5.8
-5.800604030,110.919620253,伪,33,388,10,-5.8
21.334003398,-45.498658228,伪,43,56,2,65.5
-12.096999754,-42.644607595,伪,35,356,9,6
37.965640358,93.635341772,伪,39,243,6,38
18.492000033,-55.093987342,伪,53,38,1,70
23.264547019,62.058607595,伪,39,278,7,28.5
21.734656762,41.419063291,伪,39,233,6,38
5.846492490,132.223772152,伪,30,559,15,-54
46.999992220,132.776835443,伪,40,193,5,47
27.130908659,161.768354430,伪,39,294,7,28.5
16.398725411,128.966316456,伪,35,365,9,6
6.520534360,80.423417722,伪,35,358,9,6
18.086964343,26.858443038,伪,33,381,10,-5.8
,,,13,,150,
14.250000282,-45.502531646,伪,39,273,7,28.5
,,,11,,212,
53.996732997,124.220151899,伪,41,176,4,54
22.050026840,-12.558164557,伪,43,58,2,65.5
-14.766999989,-61.738607595,伪,39,320,8,18
-36.570311664,21.719620253,伪,41,173,4,54
-46.499999131,157.458531646,伪,30,525,14,-46.5
-52.078556674,66.503417722,伪,30,534,15,-54
25.546043990,19.755594937,伪,35,344,9,6
7.641999869,-50.809417722,伪,30,551,15,-54
28.499999904,166.854696203,伪,39,282,7,28.5
-37.327917716,155.118455696,伪,30,559,15,-54
28.165513350,170,伪,39,294,7,28.5
48.086510671,50.457721519,伪,43,62,2,65.5
-4.525544594,42.449291139,伪,30,562,16,-60
65.484641803,90.776645570,伪,43,58,2,65.5
-27.866510185,13.715759494,伪,41,177,4,54
19.471554722,-12.140632911,伪,41,149,4,54
35.842276132,65.878481013,伪,39,239,6,38
16.715588709,7.867683544,伪,39,270,7,28.5
6.000007866,128.033569620,伪,35,338,9,6
53.980779158,101.669113924,伪,41,163,4,54
13.041195560,47.440050633,伪,35,346,9,6
37.999999639,153.740506329,伪,39,240,6,38
40.312170073,58.129924051,伪,43,89,2,65.5
21.771999999,-91.369303797,伪,30,503,14,-46.5
16.131882370,46.253493671,伪,43,75,2,65.5
9.959999997,-74.400607595,伪,32,449,12,-28
-34.618255611,10.107721519,伪,31,495,13,-37.5
20.585451131,33.464810127,伪,53,10,1,70
65.499592750,111.637493671,伪,43,59,2,65.5
-37.499999527,157.132303797,伪,31,488,13,-37.5
1.721116105,13.940506329,伪,41,162,4,54
14.767000406,-49.470797468,伪,41,153,4,54
-13.028668122,43.316227848,伪,39,320,8,18
60.471243887,101.549367089,伪,42,121,3,60.5
-5.778112770,88.022987342,伪,33,376,10,-5.8
-34.335535835,67.912683544,伪,31,486,13,-37.5
-17.499785384,158.702531646,伪,33,430,11,-17.5
15.277941453,40.173936709,伪,33,381,10,-5.8
69.999257122,119.178329114,伪,53,26,1,70
-17.459625114,137.107240506,伪,33,431,11,-17.5
-17.499135517,110.156493671,伪,33,421,11,-17.5
-27.990595491,105.296075949,伪,32,455,12,-28
16.806999995,-79.433860759,伪,30,541,15,-54
-59.999981681,137.282658228,伪,30,572,16,-60
19.509570037,33.381265823,伪,39,304,8,18
-28.252936599,78.449493671,伪,32,456,12,-28
69.885627815,102.271696203,伪,53,44,1,70
9.716580272,125.677544304,伪,32,460,12,-28
28.499939306,124.972632911,伪,39,276,7,28.5
12.377580681,-7.995316456,伪,33,419,11,-17.5
13.423930907,-19.011721519,伪,33,418,11,-17.5
51.570497325,87.595582278,伪,41,177,4,54
34.953000009,-83.671949367,伪,43,54,2,65.5
8.074337720,40.278582278,伪,32,444,12,-28
37.999999885,170,伪,39,248,6,38
9.173000013,-66.911708861,伪,53,27,1,70
34.939000001,-87.297063291,伪,41,141,4,54
62.499336043,159.165822785,伪,53,50,1,70
8.111000034,-61.628075949,伪,43,75,2,65.5
14.694383264,128.100405063,伪,42,134,3,60.5
10.865127749,121.95,真,39,333,8,18
16.837599172,130.024050633,伪,32,463,12,-28
38.713792767,75.240291139,伪,41,175,4,54
-46.496772475,108.314696203,伪,30,518,14,-46.5
-27.996897650,111.458354430,伪,32,455,12,-28
21.118382063,20.403341772,伪,39,265,7,28.5
-15.120497982,106.734177215,伪,33,430,11,-17.5
12.374951104,40.281012658,伪,35,353,9,6
22.454999992,-80.841860759,伪,30,563,16,-60
12.571840585,139.811873418,伪,39,293,7,28.5
17.159642228,-16.359493671,伪,30,512,14,-46.5
11.636658217,124.857594937,伪,53,50,1,70
65.499997695,150.962075949,伪,43,75,2,65.5
-51.143118456,158.724025316,伪,30,585,16,-60
-17.989151693,39.091582278,伪,39,324,8,18
37.998130943,97.590405063,伪,39,224,6,38
-6.366999998,-76.35,真,53,28,1,70
-26.617988946,28.143670886,伪,32,458,12,-28
28.499992971,141.998493671,伪,39,284,7,28.5
37.999971621,146.497924051,伪,39,251,6,38
19.890189701,28.395012658,伪,31,486,13,-37.5
-27.999998869,154.472531646,伪,32,453,12,-28
37.999999993,170,伪,39,233,6,38
37.992708728,113.553164557,伪,39,250,6,38
46.998808239,89.046683544,伪,40,180,5,47
-17.499987904,133.586797468,伪,33,417,11,-17.5
22.075035139,-24.709113924,伪,39,227,6,38
-53.403763089,74.511848101,伪,30,537,15,-54
7.964362332,-5.052810127,伪,53,37,1,70
35.112999998,-90.295468354,伪,31,474,13,-37.5
69.996086283,119.358291139,伪,53,42,1,70
18.393644999,10.214075949,伪,33,381,10,-5.8
-5.799068783,108.835151899,伪,33,382,10,-5.8
-59.999998491,146.045734177,伪,30,565,16,-60
-24.390577210,149.660772152,伪,30,590,16,-60
-25.208571055,60.479974684,伪,31,487,13,-37.5
65.487745364,81.766278481,伪,43,54,2,65.5
-17.499971519,126.514759494,伪,33,424,11,-17.5
20.040001331,-46.628291139,伪,40,185,5,47
40.284248500,155.106632911,伪,40,209,5,47
25.673999985,-69.025189873,伪,35,344,9,6
34.198404408,55.615126582,伪,40,198,5,47
69.996537996,113.869620253,伪,53,28,1,70
-17.326549275,77.500050633,伪,33,411,11,-17.5
23.925999993,-71.239037975,伪,39,299,8,18
9.359494279,52.808886076,伪,35,341,9,6
17.999691273,117.158405063,伪,39,318,8,18
53.999844793,115.756962025,伪,41,147,4,54
20.414218714,-20.226898734,伪,41,142,4,54
24.585607791,151.620253165,伪,39,291,7,28.5
16.756298601,126.249632911,伪,42,130,3,60.5
21.552000000,-97.660455696,伪,41,144,4,54
53.999561258,102.167354430,伪,41,140,4,54
-17.499985018,128.894531646,伪,33,412,11,-17.5
-27.999999750,163.837721519,伪,32,455,12,-28
37.999976889,121.585873418,伪,39,223,6,38
53.999851361,141.387594937,伪,41,176,4,54
4.298427413,65.776810127,伪,40,205,5,47
7.410687154,74.451645570,伪,35,358,9,6
-5.308585470,21.271177215,伪,30,522,14,-46.5
50.525636156,53.299518987,伪,42,101,3,60.5
69.999998908,150.168405063,伪,53,18,1,70
36.360670636,43.132620253,伪,53,7,1,70
-14.396571018,38.287189873,伪,30,578,16,-60
19.869005335,-37.812329114,伪,40,191,5,47
-37.499999072,154.400316456,伪,31,491,13,-37.5
-17.746009681,88.220151899,伪,33,427,11,-17.5
42.075804450,38.949367089,伪,33,430,11,-17.5
7.725744604,132.022050633,伪,39,336,8,18
-34.425023929,23.519189873,伪,32,456,12,-28
19.290349300,-17.852151899,伪,43,62,2,65.5
-13.199998956,-29.007594937,伪,33,388,10,-5.8
19.857000751,-51.785759494,伪,43,63,2,65.5
68.662127288,67.134556962,伪,53,7,1,70
17.999991355,152.557012658,伪,39,325,8,18
19.868543209,9.417658228,伪,30,506,14,-46.5
19.073156820,19.816860759,伪,39,228,6,38
-27.999970283,124.705696203,伪,32,439,12,-28
20.401000001,-89.986075949,伪,43,57,2,65.5
20.899163868,138.664050633,伪,43,93,2,65.5
-6.682999971,-61.008329114,伪,41,161,4,54
26.089418180,142.674177215,伪,42,134,3,60.5
16.133375003,123.284493671,伪,43,91,2,65.5
35.752000088,-65.500556962,伪,40,180,5,47
-6.092197227,42.213582278,伪,42,125,3,60.5
-14.529961338,58.180810127,伪,33,424,11,-17.5
6.000001931,136.186582278,伪,35,349,9,6
16.876975289,127.244177215,伪,33,401,10,-5.8
11.324481017,126.085468354,伪,35,369,9,6
29.694144063,20.459037975,伪,53,12,1,70
-17.494811271,102.985810127,伪,33,420,11,-17.5
34.939005098,-38.619240506,伪,41,141,4,54
53.999488829,107.743924051,伪,41,142,4,54
-11.847000000,-72.274911392,伪,33,424,11,-17.5
17.862957147,33.867848101,伪,33,377,10,-5.8
17.916000000,-87.966,真,39,311,8,18
19.662955303,149.509620253,伪,39,295,7,28.5
31.234000001,-89.284911392,伪,42,98,3,60.5
-43.330471232,61.967354430,伪,30,503,14,-46.5
31.475999019,-41.630556962,伪,39,307,8,18
6.046103229,128.912139241,伪,35,362,9,6
-29.291805396,36.218367089,伪,30,582,16,-60
-46.499112334,116.306898734,伪,30,524,14,-46.5
-23.166237009,53.674379747,伪,31,477,13,-37.5
14.932518249,122.065063291,伪,35,364,9,6
-7.289971397,-3.005632911,伪,33,386,10,-5.8
28.384484952,48.179645570,伪,39,232,6,38
28.487695337,84.663607595,伪,39,262,7,28.5
-27.887115618,45.481253165,伪,33,428,11,-17.5
28.499982980,131.245164557,伪,39,275,7,28.5
65.499916836,117.782911392,伪,43,55,2,65.5
65.499999603,170,伪,43,79,2,65.5
-46.499999926,170,伪,30,521,14,-46.5
-23.052725404,159.754582278,伪,32,468,12,-28
19.703905775,6.554227848,伪,40,183,5,47
18.000000095,144.455139241,伪,39,298,8,18
-30.900048301,-5.998126582,伪,30,554,15,-54
53.999496828,118.823291139,伪,41,155,4,54
-53.999995016,143.687797468,伪,30,542,15,-54
-27.999994357,140.516455696,伪,32,448,12,-28
-37.499999057,157.685620253,伪,31,494,13,-37.5
53.820783072,89.245316456,伪,41,163,4,54
53.999999130,146.389177215,伪,41,149,4,54
28.458297954,85.362759494,伪,39,274,7,28.5
69.999979659,128.794734177,伪,53,5,1,70
41.038798199,43.143860759,伪,43,60,2,65.5
23.648753039,32.846075949,伪,53,7,1,70
-17.499832238,131.170974684,伪,33,426,11,-17.5
19.604899936,26.633265823,伪,40,189,5,47
-46.401306208,87.570886076,伪,30,514,14,-46.5
19.797054898,10.956759494,伪,39,232,6,38
-46.155638608,82.067835443,伪,30,517,14,-46.5
58.316953975,52.829113924,伪,53,4,1,70
-46.499855538,123.839696203,伪,30,514,14,-46.5
18.506120277,16.936088608,伪,53,38,1,70
2.150508203,34.879303797,伪,39,283,7,28.5
13.747000621,-47.715227848,伪,43,73,2,65.5
-46.473123021,97.356392405,伪,30,524,14,-46.5
-1.337407744,155.038151899,伪,33,404,10,-5.8
-4.048192173,141.630810127,伪,30,586,16,-60
46.999856929,115.491848101,伪,40,191,5,47
19.777000005,-73.640708861,伪,39,232,6,38
15.573609190,38.032392405,伪,33,415,11,-17.5
65.499998918,146.218518987,伪,43,66,2,65.5
14.987467977,151.127341772,伪,39,335,8,18
28.499998328,136.307594937,伪,39,268,7,28.5
18.246002983,-32.541620253,伪,39,269,7,28.5
18.000000216,138.071303797,伪,39,299,8,18
-7.289843660,6.431037975,伪,33,386,10,-5.8
21.127911488,-4.532974684,伪,31,476,13,-37.5
34.709395365,157.554430380,伪,39,252,6,38
37.992403287,98.306177215,伪,39,238,6,38
6.000000004,170,伪,35,342,9,6
7.597012832,152.213265823,伪,35,371,9,6
16.987688909,8.796202532,伪,39,271,7,28.5
9.366994899,-19.469911392,伪,35,354,9,6
8.957096973,126.507594937,伪,39,258,6,38
6.000000350,144.309164557,伪,35,354,9,6
40.298100848,30.653063291,伪,43,89,2,65.5
5.683521203,137.158037975,伪,31,498,13,-37.5
-3.864994490,-19.416278481,伪,35,357,9,6
20.140000005,-80.305911392,伪,53,7,1,70
19.857055303,-27.901139241,伪,43,63,2,65.5
-16.466219158,54.234303797,伪,32,445,12,-28
17.916000000,-81.435215190,伪,39,311,8,18
20.440027661,-32.243037975,伪,43,61,2,65.5
,,,20,,52,
-5.040075904,55.997848101,伪,32,455,12,-28
20.823311676,-6.765113924,伪,40,192,5,47
18.000000989,128.944050633,伪,39,303,8,18
5.005895080,41.862784810,伪,30,543,15,-54
19.339983336,-27.457696203,伪,35,346,9,6
26.365304110,72.495582278,伪,39,282,7,28.5
19.977999929,-68.670126582,伪,30,504,14,-46.5
6.000023280,122.615493671,伪,35,348,9,6
-29.683300771,2.853000000,伪,43,82,2,65.5
65.525509058,81.658734177,伪,53,44,1,70
8.880999995,-72.645873418,伪,30,519,14,-46.5
-59.999970410,133.703202532,伪,30,571,16,-60
18.633976472,-21.656962025,伪,35,352,9,6
-37.499994998,145.040506329,伪,31,491,13,-37.5
18.642999764,-54.210354430,伪,33,378,10,-5.8
-32.345738419,61.901974684,伪,31,484,13,-37.5
-26.617000000,-54.133,真,32,458,12,-28
69.999953831,126.004544304,伪,53,13,1,70
60.452377077,102.784151899,伪,42,122,3,60.5
-12.352612870,58.103265823,伪,33,414,11,-17.5
-37.492953835,99.060670886,伪,31,484,13,-37.5
-0.590000001,-80.408,真,32,451,12,-28
-58.950569210,78.614683544,伪,30,579,16,-60
27.433661819,61.662582278,伪,39,266,7,28.5
-37.498034205,104.930772152,伪,31,475,13,-37.5
17.414938363,156.987177215,伪,39,331,8,18
37.999761794,107.247670886,伪,39,222,6,38
17.006000056,-61.787898734,伪,39,229,6,38
8.149828142,29.649468354,伪,33,384,10,-5.8
-53.999999186,145.090721519,伪,30,532,15,-54
61.982002254,96.744936709,伪,43,83,2,65.5
37.316793745,79.702443038,伪,39,246,6,38
53.999928229,132.728607595,伪,41,163,4,54
60.499996576,147.678594937,伪,42,116,3,60.5
8.880990896,-31.140658228,伪,30,519,14,-46.5
19.209999467,-54.530329114,伪,31,482,13,-37.5
20.672887208,17.474835443,伪,43,57,2,65.5
-53.999917272,126.764797468,伪,30,541,15,-54
-27.887412989,80.697898734,伪,32,442,12,-28
-17.499980450,132.541772152,伪,33,423,11,-17.5
46.999998999,146.784101266,伪,40,196,5,47
12.033622012,133.043645570,伪,39,256,6,38
61.724945301,157.721518987,伪,53,48,1,70
-53.999970559,133.820721519,伪,30,542,15,-54
19.673000008,-76.533936709,伪,53,14,1,70
-33.536886869,41.220253165,伪,53,46,1,70
21.634000006,-73.609987342,伪,39,225,6,38
38.436308873,148.475443038,伪,42,133,3,60.5
69.999493516,111.972544304,伪,53,10,1,70
25.544001431,-52.137202532,伪,53,2,1,70
-56.325727247,166.152037975,伪,30,590,16,-60
37.680999973,-81.448506329,伪,33,405,11,-17.5
-49.557817574,159.010544304,伪,30,589,16,-60
-46.499999815,160.016455696,伪,30,512,14,-46.5
45.722149475,68.644278481,伪,33,433,11,-17.5
19.857513084,14.323772152,伪,53,13,1,70
35.673307937,65.453164557,伪,39,236,6,38
39.990892115,72.688822785,伪,33,395,10,-5.8
6.117000009,-63.528164557,伪,39,246,6,38
28.499550998,132.845835443,伪,39,286,7,28.5
22.900778027,40.296379747,伪,39,228,6,38
44.959349988,166.072556962,伪,40,218,5,47
53.709659615,60.964240506,伪,42,110,3,60.5
-19.616999911,-46.689873418,伪,39,323,8,18
-4.910723877,165.634481013,伪,33,398,10,-5.8
42.941438097,66.801037975,伪,39,327,8,18
37.999995872,123.361430380,伪,39,221,6,38
19.788999989,-67.992025316,伪,35,347,9,6
7.815895281,-1.858329114,伪,53,33,1,70
69.999995536,155.207278481,伪,53,43,1,70
69.999999393,164.001265823,伪,53,39,1,70
65.499999697,153.017911392,伪,43,67,2,65.5
53.252003787,158.721455696,伪,42,136,3,60.5
10.445006258,-28.780759494,伪,41,163,4,54
14.485999727,-51.789506329,伪,33,417,11,-17.5
42.913262606,160.538734177,伪,40,213,5,47
-6.831802349,51.446987342,伪,31,486,13,-37.5
21.594760576,40.243468354,伪,35,344,9,6
46.998769214,112.112683544,伪,40,199,5,47
12.929904965,-8.363607595,伪,35,353,9,6
53.999991058,141.213101266,伪,41,155,4,54
20.606000009,-70.334481013,伪,41,152,4,54
-20.716999920,-49.845569620,伪,39,250,6,38
9.320999979,-62.184810127,伪,30,549,15,-54
17.643542262,27.285594937,伪,30,511,14,-46.5
-6.293822406,0.153594937,伪,39,282,7,28.5
-7.221344219,61.302898734,伪,39,251,6,38
-10.534549411,30.508544304,伪,41,164,4,54
9.192141548,12.058860759,伪,53,27,1,70
69.999935674,121.687949367,伪,53,3,1,70
48.190334443,59.262443038,伪,41,150,4,54
-59.999569644,130.150151899,伪,30,582,16,-60
8.271802659,13.634177215,伪,30,520,14,-46.5
22.943848014,4.058531646,伪,41,143,4,54
8.067000094,-52.730253165,伪,39,243,6,38
52.840999355,156.050607595,伪,42,130,3,60.5
13.760827556,19.713924051,伪,39,236,6,38
17.217640838,0.111392405,伪,31,483,13,-37.5
,,,13,,141,
18.821999782,-51.406455696,伪,35,345,9,6
17.363000041,-62.158987342,伪,40,196,5,47
18.449000007,-63.311822785,伪,53,40,1,70
37.131805485,169.442405063,伪,39,258,6,38
6.119095747,4.973430380,伪,39,246,6,38
-47.153421886,161.562784810,伪,30,560,15,-54
17.970682072,166.345544304,伪,39,332,8,18
-37.494994553,105.670886076,伪,31,489,13,-37.5
46.999985296,142.356784810,伪,40,204,5,47
-13.077969663,-23.410962025,伪,42,119,3,60.5
16.598022667,1.513354430,伪,43,83,2,65.5
29.243000002,-83.712278481,伪,43,60,2,65.5
45.518388053,58.063392405,伪,41,152,4,54
-27.978991252,20.193924051,伪,40,206,5,47
46.999995541,127.964303797,伪,40,181,5,47
13.367031510,-21.862025316,伪,39,240,6,38
8.302995574,-26.999898734,伪,33,385,10,-5.8
28.168753711,168.131,伪,39,288,7,28.5
6.000000013,166.695569620,伪,35,352,9,6
36.930079210,164.399493671,伪,39,252,6,38
6.211248349,42.510759494,伪,43,77,2,65.5
-35.859997203,77.642151899,伪,31,494,13,-37.5
4.979143434,-9.354354430,伪,39,247,6,38
16.313763496,154.794303797,伪,39,333,8,18
20.702937318,-24.295215190,伪,31,486,13,-37.5
37.999999996,170,伪,39,227,6,38
13.180064554,131.597670886,伪,39,290,7,28.5
36.051999990,-78.111746835,伪,33,373,10,-5.8
13.396973869,145.980253165,伪,39,335,8,18
60.499813844,129.551898734,伪,42,121,3,60.5
21.940999872,-63.294848101,伪,33,407,11,-17.5
61.788739079,58.774886076,伪,43,56,2,65.5
-13.527000019,-59.731645570,伪,30,578,16,-60
-12.983448547,53.637329114,伪,53,41,1,70
16.340999999,-89.964670886,伪,30,539,15,-54
32.155000000,-103.232025316,伪,40,181,5,47
60.627490235,163.341215190,伪,43,96,2,65.5
13.125981857,136.508303797,伪,39,256,6,38
13.098500354,43.007430380,伪,53,31,1,70
19.659236861,-10.407974684,伪,39,264,7,28.5
33.943679773,159.028582278,伪,39,256,6,38
17.999917630,138.000164557,伪,39,324,8,18
20.553484341,-9.798810127,伪,39,231,6,38
28.499310089,116.169518987,伪,39,285,7,28.5
66.945905411,68.380037975,伪,53,20,1,70
37.063979263,167.074873418,伪,39,255,6,38
26.188858813,-20.084556962,伪,33,379,10,-5.8
17.999999652,163.953139241,伪,39,322,8,18
-27.992241940,104.935620253,伪,32,454,12,-28
27.497999974,-76.232531646,伪,31,473,13,-37.5
-30.924549606,28.624455696,伪,30,554,15,-54
20.869000774,-48.704202532,伪,40,188,5,47
9.396335428,2.487215190,伪,39,319,8,18
-59.986991354,102.362987342,伪,30,573,16,-60
37.999999911,152.844367089,伪,39,225,6,38
46.999999862,160.195582278,伪,40,198,5,47
-16.513664631,72.235316456,伪,33,418,11,-17.5
8.565351225,129.101518987,伪,53,53,1,70
50.528872815,71.914430380,伪,41,157,4,54
-25.948209307,45.180354430,伪,39,326,8,18
11.051380378,125.391898734,伪,39,335,8,18
20.307000024,-67.087797468,伪,53,19,1,70
19.339999578,-47.884354430,伪,35,346,9,6
65.499845706,152.907151899,伪,43,83,2,65.5
38.570226558,147.421164557,伪,42,131,3,60.5
18.986082689,-10.745430380,伪,30,537,15,-54
-15.015740423,41.350278481,伪,30,578,16,-60
36.034307733,152.896607595,伪,40,214,5,47
17.613057499,37.647088608,伪,39,270,7,28.5
28.489491246,91.043037975,伪,39,271,7,28.5
65.499999066,146.091544304,伪,43,62,2,65.5
-11.467000016,-48.096202532,伪,33,425,11,-17.5
-23.519855762,160.455291139,伪,32,465,12,-28
15.703300544,68.012,伪,43,82,2,65.5
-46.499997973,146.705063291,伪,30,512,14,-46.5
60.499999988,170,伪,42,106,3,60.5
15.059493754,139.186075949,伪,53,53,1,70
8.154363275,136.425291139,伪,39,336,8,18
-36.497897293,55.210405063,伪,30,539,15,-54
15.272002892,-38.735746835,伪,40,197,5,47
37.987198474,88.581670886,伪,39,231,6,38
61.525305420,106.469873418,伪,43,88,2,65.5
66.563885836,78.509113924,伪,53,36,1,70
19.673000002,-83.288291139,伪,53,14,1,70
37.999817375,122.013481013,伪,39,242,6,38
60.422863085,88.043354430,伪,42,112,3,60.5
28.500026862,109.834632911,伪,39,260,7,28.5
-37.498432656,112.095367089,伪,31,488,13,-37.5
12.377999993,-69.484607595,伪,33,419,11,-17.5
41.932925824,47.474227848,伪,43,64,2,65.5
69.999992575,136.157341772,伪,53,13,1,70
16.532435951,130.629784810,伪,33,437,11,-17.5
65.499996508,139.432240506,伪,43,67,2,65.5
37.996223465,95.366531646,伪,39,231,6,38
-4.212426286,161.943620253,伪,33,404,10,-5.8
-24.867862261,149.434316456,伪,30,557,15,-54
38.166277960,44.573898734,伪,35,362,9,6
28.499999983,163.359291139,伪,39,269,7,28.5
8.305995725,-31.042569620,伪,33,420,11,-17.5
-12.786963534,61.272860759,伪,41,176,4,54
69.999930587,126.982506329,伪,53,17,1,70
-17.499906908,125.323873418,伪,33,420,11,-17.5
4.979000957,-37.185202532,伪,39,247,6,38
18.000483464,97.014683544,伪,39,298,8,18
-17.551849036,154.899481013,伪,32,469,12,-28
40.875929978,80.252253165,伪,40,205,5,47
-19.214902281,46.806632911,伪,30,565,16,-60
56.000226956,154.952531646,伪,53,50,1,70
20.018759015,21.404202532,伪,53,14,1,70
28.163741518,68.433670886,伪,39,266,7,28.5
20.563253924,7.163341772,伪,39,231,6,38
-21.851057657,157.979493671,伪,32,467,12,-28
-12.094996443,7.389417722,伪,35,356,9,6
8.874600405,127.025177215,伪,33,403,10,-5.8
12.005395997,141.312303797,伪,33,398,10,-5.8
6.508074485,106.239670886,伪,35,361,9,6
20.454999668,-58.280873418,伪,30,509,14,-46.5
65.499982364,133.508265823,伪,43,72,2,65.5
-41.902984280,156.289544304,伪,30,557,15,-54
21.069009452,-27.195594937,伪,39,265,7,28.5
19.105999945,-67.857341772,伪,30,511,14,-46.5
36.549793650,58.050949367,伪,41,155,4,54
6.000000602,142.923139241,伪,35,348,9,6
69.911127470,95.423797468,伪,53,30,1,70
-36.616617214,-4.970848101,伪,41,173,4,54
28.055628156,35.598101266,伪,53,4,1,70
-37.499999322,153.534303797,伪,31,486,13,-37.5
7.015719840,127.558379747,伪,31,500,13,-37.5
-5.799886621,160.947797468,伪,33,395,10,-5.8
29.758810961,38.990607595,伪,39,307,8,18
69.999999757,148.764556962,伪,53,1,1,70
18.150000073,-63.058417722,伪,42,108,3,60.5
-16.236999715,-41.640126582,伪,39,322,8,18
16.809742559,-0.668987342,伪,53,10,1,70
37.987068905,94.856962025,伪,39,236,6,38
36.460665828,165.459341772,伪,39,257,6,38
17.999972939,139.765696203,伪,39,322,8,18
15.382604014,133.434126582,伪,40,214,5,47
8.835329385,133.601012658,伪,39,296,7,28.5
-28.015037035,47.215405063,伪,30,555,15,-54
-20.835003405,56.106556962,伪,32,440,12,-28
69.999999952,163.176936709,伪,53,11,1,70
46.796827021,72.628050633,伪,40,183,5,47
69.999999540,145.225316456,伪,53,1,1,70
65.499974321,134.255708861,伪,43,73,2,65.5
3.144830569,137.376101266,伪,30,560,15,-54
25.673999949,-62.195898734,伪,35,344,9,6
63.772069525,68.917670886,伪,53,27,1,70
-53.615287890,83.127329114,伪,30,546,15,-54
7.771982668,150.152177215,伪,35,368,9,6
-12.090825309,13.643670886,伪,35,356,9,6
40.937492934,51.945886076,伪,41,149,4,54
-13.076000005,-67.028607595,伪,30,526,14,-46.5
-5.596623222,74.880455696,伪,33,378,10,-5.8
-17.499523682,161.776810127,伪,33,431,11,-17.5
20.203000011,-70.362202532,伪,42,111,3,60.5
,,,11,,255,
37.999647907,119.090227848,伪,39,243,6,38
-3.864999883,-40.801987342,伪,35,357,9,6
-5.799999084,142.417012658,伪,33,375,10,-5.8
6.054175920,170,伪,35,370,9,6
-54.553984020,161.982620253,伪,30,586,16,-60
18.042809671,142.681012658,伪,39,289,7,28.5
41.013023505,148.675544304,伪,42,131,3,60.5
27.588156677,37.207797468,伪,33,373,10,-5.8
-23.789522549,60.089721519,伪,32,442,12,-28
37.999989665,124.678873418,伪,39,222,6,38
17.682518802,150.509569620,伪,39,332,8,18
14.817238996,126.385886076,伪,33,396,10,-5.8
20.427999946,-68.140835443,伪,32,440,12,-28
58.792146172,102.101139241,伪,43,87,2,65.5
6.802621530,162.038240506,伪,35,365,9,6
-6.199711506,151.877202532,伪,33,437,11,-17.5
11.432464459,138.388392405,伪,33,399,10,-5.8
-27.999999765,152.743417722,伪,32,440,12,-28
-5.220462640,49.634645570,伪,39,248,6,38
6.000034586,118.097911392,伪,35,339,9,6
13.524845563,127.293151899,伪,39,255,6,38
60.499934761,135.685151899,伪,42,119,3,60.5
